title,sold price,solddate,link
HP 643932-001 750W Platinum Plus Power Supply for ML350 DL380 DL388P G8 Servers,391.0,Sold  5 Oct 2022,https://www.ebay.com.au/itm/333707059391?hash=item4db27da0bf%3Ag%3A57oAAOSwOjtfTvHq&amdata=enc%3AAQAHAAAA4M0ngWRSfuCqhmrKYpDXDIdmNhwg8iMMfq9n3sODk7pWFTaIAsQmr2vDv0C5sENJOwr5QPt45%2BTKXSV5utSyj9oSij%2F5CtM6w3bPIvHHUL7tEZTCi0OxfIP7QyCnWoEmgkP%2F2O8pZOMad5hE3p2Vk4QB0D2w5kq67uXZH4MMaD12r%2BhYusCYcWjYjjawdBw1XzI1LxpWxOrftKJHzXqW3gj6eBlTLxJos7bhmlN%2Fbf94KJEh%2FrKr9IZo%2BLC3R4lZ%2Fe65SFi9j%2BalQBnSkpDTdmKNDYDXP8IVrriXF7pmt%2BNG%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
HP DL380/385 G8 3 SLOT PCIE RISER KIT CAGE + RISER CARD - 653206-B21,30.0,Sold  4 Oct 2022,https://www.ebay.com.au/itm/125476356918?hash=item1d36f94336%3Ag%3AS5gAAOSwKMBjAxNe&amdata=enc%3AAQAHAAAAoCVXOe5bm3I6Be%2BuQdr627f3Rcfe4WvUYuiinCs%2FQ4Um5%2F5dKEO2ea6a1dbEhMiWn6XcZo1vwIr01%2Br5FzOqZNBO9zLYPCAF%2FOXBh3h1ej1eTVDhnFipKeEDtphkURBaDgrmWwiVyp%2FJj742tNPyqd60w3vUwh34JsEwEDc0e2JPK0WWq0vQ9541Fmc%2BEZHce5HUl%2BQfMAnuFDn978xCK0I%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
"HP DL380E Gen8 G8 14x 3.5"" Server w/ 2x E5-2450L 1.8ghz 8C 96GB Ram P420 2x PSU",350.0,Sold  1 Oct 2022,https://www.ebay.com.au/itm/334562736793?hash=item4de57e3a99%3Ag%3AnksAAOSw1ERjI8q-&amdata=enc%3AAQAHAAAAoDXZ%2BXHl08Kcdgz6%2BhHSVVvyW24D5udXqmfDr9%2B4ktmcHJ6FIrrCdLY0GHsGVPIzHH4bofB%2BzUcfMTa%2BvwaRkMLlZ7MRq3c7m0wXaLIEqd%2B3xmPf4KlYRRjJQ4rRc940YeJBUxqtEGGB4ROKFObkxn2jo6Tq1ay8VsGCdad4fDct1ylSoh%2F%2F4qy2qfRRlhJINU4%2FBPnSIuSCHDTNxycsZqA%3D%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
"SATA SSD SFF 2.5"" HDD Tray Caddy For HP ProLiant DL380P Gen8 G8 Generation 8th",16.29,Sold  1 Oct 2022,https://www.ebay.com.au/itm/361975087134?hash=item544765801e%3Ag%3ARekAAOSwwpdW9ND0&amdata=enc%3AAQAHAAAA4LstYY80uVUmOLFM1DGziXmBtjJ3Tg1QLMwu7ivUjBfrqty64IVYY0A8yO%2BTG7JRGeuxI3Dh8IHN9kjC0sb5XhahYFL79ZKLxJPEThfkij8e9jLEY0%2FbeeslZqIt0yjo0Ls1uYT%2BwDeFRL%2FiD1pvOgHtRJAIaVCpK2daF8NkD5I%2B0BGXO9YWjAjPE6SrXSxkct4pJjKm11uiwmwWLtp1vY9rZtn%2Bqkabb4j4HsqFwC%2BgZv2DQ88Ibl6BogF5Je3DBxxE9fu3xMp4LlTjlgOalhVhZhQMGRynFr3u8huLLKQ%2B%7Ctkp%3ABk9SR5jb34mGYQ&LH_Auction=%270%27
HP 460W PSU HSTNS-PR28 Gen8 643954-301 660184-001 ML350 G8 DL380,49.99,Sold  29 Sep 2022,https://www.ebay.com.au/itm/354272889120?hash=item527c4f4920%3Ag%3AXxQAAOSw-kZjHSmA&amdata=enc%3AAQAHAAAAoOQJLSVO7696Ov%2BTW0l6%2Bl1OImnTQSFRld48Ulqe1BjfPKXF1z6MVGnKqiiPWeqr9CxaXkSBPsQLI%2BRN80m7p4LZO4gwbbH0Mn7HoLV5vi0Gh5z%2FXe87AL5jW2WQ%2B%2BtKeK4YVqM38s7S6x8vfzPTcLOSco7X0LO1hEBEOmyDMUJOhJdOvgpdnnKeIsaOrpTU0r%2BzNp9wwoNSOCHxwIPf9%2Fk%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP Proliant DL380P G8 Server 2x E5-2620 12-Core 16G -256G Ram P420I PSU DL380pG8,420.0,Sold  28 Sep 2022,https://www.ebay.com.au/itm/224706392474?hash=item34518b719a%3Ag%3ArEsAAOSw4ARhnIz7&amdata=enc%3AAQAHAAAAoHeSASRYonCs5qUugySKKLsIOpYZYoaaPPZxevfYwSFreJy1v%2FMBKO3HaJ9EfUDFOjk%2F86H80lNw5W4anlp34vSA7sx1MmMfhmcyk95Ic2ODnInKhlYM%2BNFavPYc7O6DROC61J1x06N2N7KwPnDZ9Vk75gn7No7VR8c3OCufVZfSAsOwTeLuYlynuHF6x%2FD16cmUrXAyoG754%2BAo2qz7FjY%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP 660712-001 Slimline Optical Drive SATA Cable for HP PROLIANT DL380E G8,26.95,Sold  27 Sep 2022,https://www.ebay.com.au/itm/284281092677?epid=1549353083&hash=item4230793a45%3Ag%3AsZQAAOSwyo9gj4-W&amdata=enc%3AAQAHAAAAoAEPmdNRCUo6d4XVZ5%2FmcaRgT0d73%2BlU3tmNWd%2FWHqzENC0r22qYWfJIMEXu7LHqqWhcvUqvZU3zYbs%2BkY4DhSw3BKI6CSd%2BgshjS9Ier5tuEZPMcYQsCU0zBGv6LwK6BYb%2BlYgOMku41pLHYtUpVim6nFP3TMZ0C2qa8GciA7gKKW98335Fig1P%2Fsjcb%2B1ZurKHtFKliysexVVsRbLGl9k%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
For HP 651314-001 Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL385 DL380p DL360p G8,19.45,Sold  22 Sep 2022,https://www.ebay.com.au/itm/303585873061?hash=item46af20cca5%3Ag%3ALZcAAOSw4A5Yv6yI&amdata=enc%3AAQAHAAAAoHjH5iUoyU1gfHrp53UUwdAnvNgMz%2FjTQ8A%2Bubuhq1DbhAZoRippifZBkiEJv1TUNJjgdQd49hRlMU80BwNuUZWtyrGjgx4IWrh5S0VCy7Pe6JXSm6jCsRCNSRiFcfm7H7gzN3LXgK6MujRIVEEZDo1JPAQbpEJYt5z11msPrB1RY%2BqNzE9vyB%2B%2Bjx%2FNK97Z0vSoGYB1YAdjzURJiIamijM%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP PSU 750W DL380P G8 660183-001 656363-B21 PLATINUM POWER SUPPLY,50.0,Sold  20 Sep 2022,https://www.ebay.com.au/itm/124186431415?epid=1217635666&hash=item1cea168fb7%3Ag%3AoBAAAOSwy8RevJ3f&amdata=enc%3AAQAHAAAAoOzujyk0ay%2F%2Fd5EaT%2FAZ%2BSwkgqmYn8qwPyTEvYiXiX3rZuB7lurerCAIBTlIxmN9SHedj6N8g41X0Kz6m7DST%2Bktjd48aW%2BYiwt2mFXgGpIpMi2If3Shb%2BWtJ5ZhDtVSTU2avYs0%2BMgjcIkpAZs%2FyRzcWdvl294HrJ1Bv7ZIw9MGYVB5dI61kkQiHb9m6xv8QQRMwxizNQA1MCQ5RuB4oPs%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
"For HP G8 Gen8 651687-001 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001 DL380p G9",21.58,Sold  14 Sep 2022,https://www.ebay.com.au/itm/332308925381?hash=item4d5f27cbc5%3Ag%3AHjYAAOSwajRZbc1w&amdata=enc%3AAQAHAAAA4FoE0uDU5i0JEnoaUz0N6gTefmu11KX7eX69nxXY%2FpkKou7kdF0TkdnzUXZyT%2B10E9mY%2Fmr8HJ%2Fk8rWOCYxEUjGA7hlcP7ePsA9zbicjTUHZiqIFO37bWcgzPldUWqoc3orK%2BLHuhdNC3sKMRX3rCPAioKyklIhp2rfauX2tegHbb%2F2DWqqAO%2BRlcjgrL2YB5jdsM5qMN%2BBmGnWadIAYG%2FOqUZDt9mPN32tLGJXGu%2BnRn%2FRc8W7nFl%2FNFaMO0FaUHOV7yi9OLwKx%2BvFQRr1XspD%2B%2Fwpb%2Fsd%2Fg%2FCEQGRqmNf%2B%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
"3.5"" for  HP 651320 SAS SATA Tray ML350p DL360e DL320e DL380e SL270s 230 Gen8 G8",17.15,Sold  13 Sep 2022,https://www.ebay.com.au/itm/272623312136?hash=item3f799d9d08%3Ag%3AKfUAAOSwTM5Y3L4K&amdata=enc%3AAQAHAAAAoAqKrcFpaoS%2Bm5KADJUPbdJc0u53%2FOjGJ%2FiiivJ%2Fdq9F4Hl8clV4Xc%2FsvohRRW54FnamgvTCbxLd1r7OjlVd2ysUyz77F6wl03fbDxCTx6uT1QMeyG58ffZRHrbKYm6NfyT0rs1sUu8%2BG4vp50KDctuwK2zRJz5mtwlKk2tCC6bMD05UJTspwcAHXW3wW6cjwxN1AA005G55%2FNS3c%2BTS1lk%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HPE DL380p G8 Server 64GB/2x600GB SAS SSD/2x Xeon E5-2650 2.0GHz,349.0,Sold  13 Sep 2022,https://www.ebay.com.au/itm/363917228854?hash=item54bb283b36%3Ag%3AQRcAAOSwRJli2exv&amdata=enc%3AAQAHAAAAoBs0X%2FtE72EzAPCX3xThP8xuhXS1Yi1UbLEE1xWfS8iujBTgIE%2BVvUOFSYU6bldp2BaqPlQaS%2Fa5DscFNX9iWiGW4ugVAG%2BxDyzehanLxbtS2DtlwhvivgK%2BbL9g2VBEUVhRj0UitOYb6SBUwfSwuEODb8sAb%2BOf6QkdFqXTFfWaqnQ7X9KMpT8ByOZklNjKOrK%2FfyLt6tWn55NUoFrqGtA%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
"HP ProLiant DL380p G8 2x Xeon E5-2650 16CORE 128GB RAM 400gb SSD3.5"" GEN8 10GBT",1250.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/233724071731?epid=1488073676&hash=item366b0a4f33%3Ag%3APp0AAOSw7qlfbI0I&amdata=enc%3AAQAHAAAA4EQUSTHk41Bkt6IZ8koBfUxGsVO3Fn1BHVy788JXWYXqpvKLJ9uvhVxGH7HR9ck%2Fw%2F%2Fg%2FXEcFpESxn74rx3EG4ysTI%2F%2BOxvXW0Qd4mOnMVQHnR1skrIRH7EKV2ihA8wrU3AB%2F0PVrsas1kX79XEjWYfR5NL3ugkcDxxJlLjlmh9ZB44Lpc35dwpms9kirzvXYlioTj7aKq6cJ1bhMkCWU5nWxKNkmiZAG6ZRARjpDLMIC0Kx0KyvqX%2B%2FPEU8fmmcUXfPp69shZ2%2BgXcUQnh1ZtqOGPjip7xXHgF5sWoSzD4R%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP DL380p G8 Server 2x CPU E5-2620 @2.0GHz 6C 16GB RAM 12x 300GB SAS P420i Array,552.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/333608498488?epid=1488073676&hash=item4dac9db538%3Ag%3A3jEAAOSwofVezM92&amdata=enc%3AAQAHAAAAoNmjs3BaP%2F3PFNL5C%2FbJ8hdUmV9SCOl0W1LvhPoLMcaCSNdK%2F6EzL0DAnDRY5isszQXMseODlWOCfKNCh4MVerSz%2BPt5usjo6rxmymxE16z4%2Fo1AUX0L9cIhqTMlk%2B8axn45NfxW8aOXIWTZ2fnKZwsFpx7H%2FQSTsXKmpzj8d307KPyR7p%2FQfhiB8WOroDHdhlyk81fUNH%2BIEBQvTG6slFo%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP DL380p G8 Server 2x CPU E5-2620 @2.0GHz 64GB RAM 12x 300GB SAS P420i Array,599.2,Sold  12 Sep 2022,https://www.ebay.com.au/itm/233591222823?hash=item36631f3227%3Ag%3ACisAAOSw81ZewaPr&amdata=enc%3AAQAHAAAAoDu7pPhvqNmjpfnx%2BHk1tXfKt1EjXOtpZUUuYyoBCv0GvOHYF3XJE0z8lT3lnp4vPApGlcjtzcbqu9A3rucal1WCSLuXmDAcGAJLz2QUmvvy8%2BUWKFKAgcB9EtrZlbC0oIiMfwYv4KvRsvAgm3vCjO1WBA0oDjVdrMqHZwacUCZh1RaK42MuCgSvec3NmiLd1602dlx%2F7CKFK%2Fs4aRehiSk%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP DL380p G8 Server 2x CPU E5-2620@2.0GHz 6C 128GB RAM 12x 300GB SAS P420i Array,872.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/333608490940?epid=1488073676&hash=item4dac9d97bc%3Ag%3AP7MAAOSwHoFezMz-&amdata=enc%3AAQAHAAAAoL1B%2FOQR0Ojtdw2izGRIQIo1NG1aRCvGy%2FRxI1PyWAJu4M6xIggq8461l37wNTopm65JyDrR%2FerFrqFT4d0GTru0e1cU7UCxi6GoS3X72754M3SEo98DrytxJfQ87Idskg4seZQ%2FcOYMGmP%2FYacIVk%2FAqo622k4lBPzPkm4QaSLTFCnVSlejgORFzitNSM0vNPjgv5VEVa6BNygdNTZ63do%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP ProLiant DL380p G8 Server 2x CPU E5-2620 128GB RAM 12x 4TB SAS P420i Rails ,16901.0,Sold  12 Sep 2022,https://www.ebay.com.au/itm/233769529860?epid=1488073676&hash=item366dbff204%3Ag%3AP7MAAOSwHoFezMz-&amdata=enc%3AAQAHAAAAoPB7JxM0cQjCMBajjU4LHjvf%2BDe3aNThnkzVCuQheFNcRD5%2F7hyuH5kl4I7ISagtusuRgJwFKoymJ0dnWiNwx18rhqQuPj38JoQhP0v%2FlAhsjPfE6T7jNx3vJEF8DzTw5HKZTGiZIkHw5hBNWlvgu5yAWx20jt9WTKSY2fQPKZ6ReV0B%2Bb7sEZbaY54Eawzvve9mEDDGqDyFijLQTbIp0Po%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
10pin to 8pin GPU Power Cable Wire for HP DL380 G8 G9 K80/M40/M60/P40/P100 60CM,19.99,Sold  11 Sep 2022,https://www.ebay.com.au/itm/334265869633?hash=item4dd3cc6541%3Ag%3A7-AAAOSwFUdhHKS%7E&amdata=enc%3AAQAHAAAAoK2b957pCkeCQVgcERma%2BaWxD4NNSxaGtqM0n%2Bbi%2Bd8UYhe7n0XVjs2q2yzxmKMG6FQ%2FUi6%2BzTVwQQWf7Jnyf64IdNnT2qalUr3%2BIgm0zjzreJcCJzBwlowJu0xPVZne8TlEl0s80oWWxsb9ktRVKz8XjBKkh0VZDsPDge1IyA%2Bz3BSZMi%2FNyT%2BBSiO7peRPVqge5apJI%2BDerdwt84j0%2Fr8%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
"2.5"" SAS SATA Drive Tray Caddy For HP DL360e DL380e ML350p ML370 Gen9 Gen8 G8",14.58,Sold  6 Sep 2022,https://www.ebay.com.au/itm/173447918384?hash=item28624d3330%3Ag%3AqcIAAOSwYHxWLgk4&amdata=enc%3AAQAHAAAA4GYrLC9dfWCufHfWwtAZGI8sun7iBy%2B%2F2Yc0IwCmOMKQNBKayJAR5v8XSoc%2FenaMR%2FvIvUUN3GJcET94jSLnzIupDIGrPMaO6fbOMJU%2F6A4%2FqGCpZJnakDXtMJW8CAhSuO1m5dMP8k8jTsAS5r5pt2IIaRWglk7U41g8sNMXU1HpjRCSpbv0Kqtg%2Fvv7ZW5Vcc32q4sfDceGO9OK3R%2BWR%2FlGqqirTLuJ12Tp%2BYJGB%2BS2LsXowmqpJsalNl9Upj0F8p8Yh6UpF6XOXBCrIdPteXA55SkM87DKdEuRO0kucS3C%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
HP 460W Power Supply For ML350 DL380 DL380P G8 G7 Servers + Crypto Mining,0.99,Sold  6 Sep 2022,https://www.ebay.com.au/itm/144698152296?hash=item21b0ae9568%3Ag%3AVhcAAOSwAMFideVU&amdata=enc%3AAQAHAAAAoMBJxPUghTU8riZvDcguNYpL47n7Hcw0fae%2B%2BeqoU8Q98EL4vlGDrImgLnFouhrbvPKf8hVFLQQxApyCjaMI7N3%2FSYk%2FcIFr5AgI9Y%2Bed1EmWLCklzwALEL37O4eJvCJHJXPspLtqhmZrsqUY0yOfYAVIFcA4MQorcoLpS5ZvNAJrrhlru1Vbee6CO0FByPV5ab38nKOV1bfzOuCdYnNgH8%3D%7Ctkp%3ABk9SR5rb34mGYQ&LH_Auction=%270%27
651314-001 For HP Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL380p DL360p DL385 G8,14.62,Sold  6 Sep 2022,https://www.ebay.com.au/itm/332692167004?hash=item4d75ff995c%3Ag%3AziwAAOSwbFhZbywX&amdata=enc%3AAQAHAAAAoM2A4DmzcHDed3VZxCga8ecVlAW3XtehvmqxLuVDGgG%2BJs3lKgecvc4yWb0KhDpzSzO7tMueqaoy0EZrTFBRYy29mo4jDJhex8Mvq%2BPHgPzcj9E2LhEpa8NoAQl87%2FWFhyZsQJqgOx7genD%2Fnlxo7sdGXQZ7EWtnajpu05bgyjeO89yZMXIgSXuG1gGKAKXwcowDeb9zE2mye4gMqPgjvCI%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
10pin to 8+8pin GPU Power Adapter Cable for HP DL380 G8 Gen8 G9 Gen9 @AU ship,20.29,Sold  5 Sep 2022,https://www.ebay.com.au/itm/334472795090?hash=item4de021d3d2%3Ag%3Arg8AAOSwOJVew4Nm&amdata=enc%3AAQAHAAAAoMAAMq9GtfnWib4rBT2QOjhmw%2BViQZ3GSThvWNacILrKOOTBUY5FCoKWgVBtA1ubmbupMMNWXRYC8e3bq2MohbsbHLq3nex3wgn6cnPkYV8VNIX6W22YNw1Vg1r8LuqThKl0EQEHqsmsNKmghDvC%2BCBbqVdFYbdQ3Y9dNkgPEqVVNCCsHqQIKUf%2BDS%2Bs9zf8I11isGsL5GegLsAZ4h%2Fpobg%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
651314-001 For HP Gen8 Drive Caddy 3.5 HDD Tray ProLiant DL380p DL360p DL385 G8,10.99,Sold  4 Sep 2022,https://www.ebay.com.au/itm/163772789628?hash=item26219e737c%3Ag%3AOt4AAOSwHm9iWQvF&amdata=enc%3AAQAHAAAAoIoR9DVFFi7XFyhCAj6DbdtKL6%2FViB%2Bg7H9yW79NGFgeCB9hgcTJdoZ7UrKM8nf%2B7ISJU%2Fp1s%2FqbsWgff7%2B4jF3ncKxxhJM7%2FTkhhjtnLem0nB6EX7iJIJ6lQRCsGX1R9KtKnceu80wWFhZmopOw3FOYimnlO7rVP0etOJifuc19gNISijosQDHZF2nwRLxEa6mNR3nMrkM1uyTc%2FbnbC9o%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
"HP DL380 Rack Rail Kit G8/G9/G10 - ProLiant DL385 Gen8/9/10 3.5"" Friction Rails",95.0,Sold  31 Aug 2022,https://www.ebay.com.au/itm/125461562511?hash=item1d3617848f%3Ag%3AJewAAOSwb2Vi9xWU&amdata=enc%3AAQAHAAAAoEhsxSp8w902qjKSh0gbX07kDW44hjuT392WJxMiaf55JRn4VfuncZCVjAFMosma5f6apFrh2lNGKzjoqC1bXwXVPG%2B1I5ofQJX9FZ7ckFrvJTZGi1M9NysO09A6gXOx%2FxvQDKKd%2BYTaDIurJ8MykViAudNnItgf6J938hdCgHCkRMpiKsUKhyFgP47%2FRpgXqS8lOBS1Y2aDlDVFo7KQVK8%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
"647407-001 HP DL380p DL380e G8 3.5"" 12 x LFF Drive backplane DL380 Gen 8",99.0,Sold  29 Aug 2022,https://www.ebay.com.au/itm/224660906892?hash=item344ed5638c%3Ag%3Aa%7EcAAOSwoGRhde4t&amdata=enc%3AAQAHAAAAoB6%2Bqa2ETfgOeKfF0g1BjjuPBqr3SvNIdfKrzfhvaMdpahWu%2BwrA5vsGFyZplO%2BG5isckQdzFTOFC%2FXK0TLB0GZkFYbJnqTXpiVnupe7BYMVScuGf4tpiMb7bMgI%2F0Nz1gG9gaDB8KC17qxxV2m9CqJzr1yGCqnjUAsdIx%2FOMkCc8sWXnh0IcTfPAD9%2B4v4W5cnP3BibY55W0Llrki%2Bm5X8%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
"HP 2.5"" G8 G9 Gen8 651687-001 SFF SAS SATA HDD Caddy DL380p DL360p with Chip LED",17.15,Sold  29 Aug 2022,https://www.ebay.com.au/itm/264330990546?hash=item3d8b5ad3d2%3Ag%3A2woAAOSw2F9c43OR&amdata=enc%3AAQAHAAAA4C%2FaluDTnOG%2FArL6EjHugE6l8Gre3SpXpDKELV5IGYkepAeV1u%2FPO7%2F8UOGjc3lyTkKY1suyELsEbg7nXk7kyTBeP7ziw7GSPudyxeNywYuEkt0v%2Fa6HunF8lG569tctA79x%2BHLBrqt9AhTBoiFFhaGlcWfpMzca3stqiJG20n%2BwqzP7TCs%2BYLDbLHoCj4bPMzlpSGPvAO6StgjA6Upw7lzkxuvV0qUfEhr2mP9sa8VHlryzE25emDmL22m%2BwvxoNPhg5%2FuFWwShLH%2BH3hIQdPR54nWoEhG5o6%2B%2BlPevfaFD%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
GPU 10pin to 6+6pin Power Adapter Cable for HP DL380 G8 G9 Gen8 and TOP GPU 50CM,22.8,Sold  28 Aug 2022,https://www.ebay.com.au/itm/333771285775?hash=item4db651a50f%3Ag%3AXZEAAOSw1fJe6xOA&amdata=enc%3AAQAHAAAAoI1DV6HDcox7FQDZ%2Fzg8tGS2kUHVCSzlC259DI5%2BLAuSy%2BTGcxGpXamBuClGlJ3wTbooVXFOBNRAhPNcM6J%2BxHRPyCjUMmss1ktWojv2%2Fn6s6dGg7kZh1T%2BICVo0L34thHgNm7yWoezgrzvYwbSrZxLl8YvdhDB3p%2FaFAV3JLARnQGSqTulud8Iz31sJPsO8XpN1RYn2k1REZ3C3eine3hI%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
HP Proliant DL380 G8 DL380p G8 DL380e 654577-001 662520-001 Server Cooling Fan,24.5,Sold  27 Aug 2022,https://www.ebay.com.au/itm/124264710935?hash=item1ceec10317%3Ag%3AzzMAAOSwf2dfEo4X&amdata=enc%3AAQAHAAAAoG%2BVuDl0xuaoapnnVi5vH7hJGVt25FcM0xZb3Qa96zEzso%2BoNZ0Bymt%2BV%2B0JyCOKouiiElz4bCIomG%2FGozXwkleVHYdx%2FWooQeEaSvcpSbwusNLwKJNHP9XE69BICDr8LVl9h5JhBxetLBFLyWpIirXnNevrm8zxuUW3g%2BSyKG779ILW1K3hOIXMQWlf0vUKq3FTfmZzwwZaLM1%2F2eHJczs%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
662520-001 - HP Server DL380P G8 fan module 654577-001,40.0,Sold  25 Aug 2022,https://www.ebay.com.au/itm/164624368075?epid=1142176089&hash=item26546081cb%3Ag%3AhvMAAOSwRetf8rpP&amdata=enc%3AAQAHAAAAoKW%2FAKYrWc%2BRBifUXu4l0KlA6wAuQEOjj6ezfd%2BFZOlceER6mL9v7sweQIYTyvfvIDRd70hIbq%2Fcx3vbKNPPNVrHqbdQQH6P5ZElcL46PZJozWj%2FDLSDynBSHLR2SdgUJUyUX%2FZMT%2FVel63YqMEMEHljaIg4I3zJg6CpgI%2BjefruzNm7mWAVtYm6I1p7WOe5Qlkl%2B%2BClTdg04s017IkMvAE%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
HP 600GB 10K SAS 6G 2.5 SC HDD 653957-001 652583-B21 713964-001 G8 G9 DL380 GEN9,39.0,Sold  22 Aug 2022,https://www.ebay.com.au/itm/224618566952?epid=205427774&hash=item344c4f5528%3Ag%3A0koAAOSwb-thSooV&amdata=enc%3AAQAHAAAAoCV6l%2BMg9hbmP59szmQ4QzSwl2lNQdoq%2F%2FO%2BAwjneiWGixomRF1G9LJSJ0qKvZmAHlp5IxTJ95sSIMvacDcu%2F4xPs%2BZfZub2fsC7dIJAs2ucEZTfdqVRwJG%2F9yVb4tRynJL0ahxBm%2BvPVjjRpwU3JZWTdKkJKj8bqkkDtBt2GF%2BRQno8L7b%2F438%2B%2B6OZqxnlr9T3FBwaIjm8aOJzbgI0EMc%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
"HP 2.5"" SAS SATA SSD Hard Drive Caddy Tray DL560 DL380 DL385 Gen8 Gen9 G8 G9",12.65,Sold  21 Aug 2022,https://www.ebay.com.au/itm/265614243265?hash=item3dd7d7b5c1%3Ag%3AOe4AAOSwCbNiPp3Z&amdata=enc%3AAQAHAAAAoDpGknZXCVSupxOPgloxGF%2B%2BK1gMllraBnO8arT28vk0FvkKc2HTh%2FQuL75CnVGlhruMJfRICZKAHws9887nowvR6j5%2FFdzctaP8dKClxkeeKXmwTPgtlbMtOwRvXbLFUDD17%2BXuIzzeOb0iPC%2B5A3kNcJjjS6ju%2BiaDiS7oytN9zIyGmkHi0qtfkwDDD7h6v2EC8eCQaoxkosCCw4OhdYg%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
HPe 718228-001 Inner Rails For HPE Proliant  DL80 DL180 DL380 G8/G9,49.0,Sold  12 Aug 2022,https://www.ebay.com.au/itm/363917328187?hash=item54bb29bf3b%3Ag%3Aji0AAOSw%7EKxi2gzq&amdata=enc%3AAQAHAAAAoCXUKbk2V3Pm4Z4UpMUpuypS0yeTPhc1a%2BZvz6tGxr0l5fS4yFyjuS6OL53EcOOwlNWv0tM19Z6YXI2ySvtSN1ogIoydodK%2B0y37DQjiKUHG4sXGZGpZ4%2FtWopPQRfG3QwxE7iM%2BqJ606Ah%2B0lTDJEFq8iVbxfm%2Be8VznltmiMmoqX%2FLxslMstunmGrVsNxGo1Nky6uNuFxGfdm9hM8%2FSOM%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
"8X 651687-001 for HP DL380p G8 G9 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001",172.0,Sold  8 Aug 2022,https://www.ebay.com.au/itm/294318001980?hash=item4486b84f3c%3Ag%3A%7ECQAAOSwreZhDQ57&amdata=enc%3AAQAHAAAAoJBLDF2X%2FSz0gshYCFdqk%2FJgj9oz2tGn07piXNEmxsGvvsssVFK6fBqd5Hk324Sw4XxB%2BrckK2LDYuQMBHMlFO5sC78r0wNBmONY63RGviaG8NOYeEPEL4h3oghWamgzrlBBGV6yZJkPj2idmY97pvP7TCzWZP0VOkTrR79mBL6gHwcGLTvQS2YYH2aw9J0lSlagZqrVIEDwbYysAlHPlv4%3D%7Ctkp%3ABk9SR5zb34mGYQ&LH_Auction=%270%27
