title,sold price,solddate,link
New For HP DL380G9 DL380p DL388G9 Heatsink 747608-001 777290-001,29.98,Sold  1 Oct 2022,https://www.ebay.com.au/itm/294998342105?hash=item44af4579d9%3Ag%3A8qAAAOSwYOBg97jn&amdata=enc%3AAQAHAAAAoGf4EYht2MWZ5wdLQX5fFIAK3AmhTQP8eKa6QCtbug%2Fq6Hsy9WafLOAUtBcXtjmeNGEVY8JLUNx1K5JswJw56dEy4No%2BWlpJFNRmAmVElad6qFQeIL%2F1LQttpU3UXNsQichy8rF1Fcdt8tNMjXTkFMwbRAzotomOB%2FMR1T5bIDW9l6DouavRYfPbeTN%2B0JFyq967o72yGAgxpVNpFLJPBHU%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
HP ProLiant DL380 G9 Server 2x CPU E5-2630 v3 384GB RAM B140i RAID HPE 331T ,2790.0,Sold  29 Sep 2022,https://www.ebay.com.au/itm/334358472207?hash=item4dd951660f%3Ag%3AXW0AAOSwBUViKUbj&amdata=enc%3AAQAHAAAA4PHlFHoe2E0MJ%2F%2BAk1G90ZxWEatWHCPinmEnpelf6fckWTxrtME70tXnmRwp8NCHd8lJIA%2Fl1xJNrVHo2v9Bd3U2QdM%2FRBq66I9kw%2BnuaDbsDO3Nk1aX0tocBA3FeiE6OoZaQK%2BrhZOlrEz7NGI3LbITB6wbpZ%2FfaCUxbyaTFF9BRAAab8kUracANOUhNfXzQP8ei6xDtXG7Hk6fyhrTbLttvBIF7tSai66%2BTm2S73CGpRsVHdJVSmtu8UU82yyYJWEpF17xHqAKIOQTxuYL%2BzoqTNZmmjiQMhywOaW6qHbV%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
NEW HP ProLiant DL380 DL388 G9/Gen9 V3 V4 CPU Heatsink 777290-001 747608-001,46.15,Sold  22 Sep 2022,https://www.ebay.com.au/itm/333561112802?hash=item4da9caa8e2%3Ag%3AG%7EwAAOSwaBJemuT2&amdata=enc%3AAQAHAAAA4LMUNOup%2Boyh9zxN0bqalYU5ayX0O074QBQFVbS9klOB%2BYwTPd%2FNCMWxsGW%2FlbMpEj3t9%2FFkBKCRGcfG7TtA8iKQWGPud1hGmm8YA9n0XWBIKN%2F%2BYB2W5yfQmycGtqsiLYaV62CTezZHgjilJh4C3LH7JbnY7KtVjbrfrUAedBM6UCfcukxshPBFq1Bl8XFfGgnMDdi0SglalbLTLnTNNkDh9Qs51uWN196H1repfrsl%2B3m93z%2FAPjEV9kXZX3at27WXwfHXSIlc58F0vyRXpDNMyP%2FuCrKldmnE%2BqkEFgt4%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
HP  761879-001 DL380 G9 12G SAS Expansion Card No Cables ,350.0,Sold  15 Sep 2022,https://www.ebay.com.au/itm/175355087688?hash=item28d3fa4b48%3Ag%3ArPEAAOSwmRxjBHJp&amdata=enc%3AAQAHAAAAoA9RZ%2BOTjRLNPniOiWzcOEUVmliXVJ14AZEyU7foLohyaFYsPgfiUYc3IAUBUjdiN0%2F6F6tgdhSASZD9%2BFbmYm9nER8suO5qmrSTcZUFo9qVxgjKG%2FWr9ZJBXfmcdVp3NTYHNRALWCXlm0Vw8Jn5uSbDwo%2B8U5nS09kS7leCZ0Ol9Tyf3foe%2Bb1mXvlPno8bWZK%2FuGeApNDYynQ4hICGnBA%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
"For HP G8 Gen8 651687-001 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001 DL380p G9",21.58,Sold  14 Sep 2022,https://www.ebay.com.au/itm/332308925381?hash=item4d5f27cbc5%3Ag%3AHjYAAOSwajRZbc1w&amdata=enc%3AAQAHAAAA4FoE0uDU5i0JEnoaUz0N6gTefmu11KX7eX69nxXY%2FpkKou7kdF0TkdnzUXZyT%2B10E9mY%2Fmr8HJ%2Fk8rWOCYxEUjGA7hlcP7ePsA9zbicjTUHZiqIFO37bWcgzPldUWqoc3lYVtZOjYsW8ouqnarZjkh1brPboxt7PLs7fuywbj7YdDILWgzniX44Sgt6fcHetTO0GhidZl1NrTVWqlmzP95A4%2FjtZrGdraC3thpztDkzLuhAT4Y4aGPwJiEyaJBCtMmFV%2B6JTblWTuyV%2BwKhP07F68QM2EaTXRIsTlN2GusY5%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
HP 775400-001 System Board For Proliant Dl360 Dl380 G9 Gen9 Server Mainboard,399.95,Sold  13 Sep 2022,https://www.ebay.com.au/itm/275451516094?hash=item40223094be%3Ag%3A8zEAAOSwxhNjGXjU&amdata=enc%3AAQAHAAAAoMTYW3UlJV6qnfxz8sRoVIwicx2IwAu2h8cbgyBxyOrf9%2FXqqVw0wJTt21SD81NTZsY6XcOBn4rR4SD9I1kYcs6v57Xg2b6wpb9uUcnTbwx2qP8gSRMrMG5XcNMpG5fI4RUdOHRUkWBfx%2B8QoWerRxyAby9EZJCnVXjqiDAZ9ZgbEjiXcCAjCkbxi7ncw1SAsg746rCyBQnOIhyCrFjOvcw%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
10pin to 8pin GPU Power Cable Wire for HP DL380 G8 G9 K80/M40/M60/P40/P100 60CM,19.99,Sold  11 Sep 2022,https://www.ebay.com.au/itm/334265869633?hash=item4dd3cc6541%3Ag%3A7-AAAOSwFUdhHKS%7E&amdata=enc%3AAQAHAAAAoK2b957pCkeCQVgcERma%2BaWxD4NNSxaGtqM0n%2Bbi%2Bd8ULqdjCweEGHrLaqJvMsTLy39CPYa33ABlaoDmokNdCYa7pcxDtHpMHcVWrscvfGshSmFb2Lf1G3VPK2NEh6XCWlT8BnNi%2B1UjZmrZj6QWnTkKslfc2XYETZQ8HHFtFx5gooEkCMZl43dai49zIkFr6WL%2BXeYIINJMSR0VlJcmN4c%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
HP DL380 G9 Server Cooling Fan 747597-001,25.0,Sold  6 Sep 2022,https://www.ebay.com.au/itm/265009429518?hash=item3db3cafc0e%3Ag%3AT6MAAOSwOBhfaEBe&amdata=enc%3AAQAHAAAAoOj5qPKKeCFSLbCYr1esf2MUHRu2IWJegTcwOVGoe%2Bk9yJnavSx9Y2ypFMV517hZohZ6BeCqi6x88X5e7O6Fo3hb35GwXNMqiOdzRXroAdjJt40Rrn1ACGPmyfIyHFoWvQ0nnFbI4Apt%2FSfHznltKX7QvLGttYPzHkdYZ9rnWd5nNHHGs1tyjjKdFXGT5ekeU9dH%2F4%2FoUSE7BRfOLWNoYgk%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
10pin to 8+8pin GPU Power Adapter Cable for HP DL380 G8 Gen8 G9 Gen9 @AU ship,20.29,Sold  5 Sep 2022,https://www.ebay.com.au/itm/334472795090?hash=item4de021d3d2%3Ag%3Arg8AAOSwOJVew4Nm&amdata=enc%3AAQAHAAAAoMAAMq9GtfnWib4rBT2QOjhmw%2BViQZ3GSThvWNacILrKAz1PcfuwdmuGjGI%2BOuzGFADiHCLos6ytH7AQpL459Ulwl5R14eq9GdAsu506%2BcI8LeVlPYJSRV3zjT1CX2L3kNTQuHnuc%2FAG46LRbe0mww%2B1noNQ7ajl5W81VYtFkYCyMupSbX4vJFMN8xNoi1eo2%2Bt8g7lZFvH4vo3YkeZjIxo%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
"HP DL380 Rack Rail Kit G8/G9/G10 - ProLiant DL385 Gen8/9/10 3.5"" Friction Rails",95.0,Sold  31 Aug 2022,https://www.ebay.com.au/itm/125461562511?hash=item1d3617848f%3Ag%3AJewAAOSwb2Vi9xWU&amdata=enc%3AAQAHAAAAoEhsxSp8w902qjKSh0gbX07kDW44hjuT392WJxMiaf55ZuCVE7kZaze29qd0kyL3DYcJtFyl50EW2Y6hmBGHm%2B97PX%2FbIGjeK7KVAImivBNXuB%2BYZTjg2sdTmzcuQ24xdaP7NoINEYCqhptQ4EIk79KzsS%2BJjSGVnRSM2YOu9aNcYmQ9hjdbrh0dl66F648NQVzsFJnQ67h5DMHI%2BU9gwUI%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
HP 747571-001 Backplane Cable for Proliant DL380 G9,29.95,Sold  30 Aug 2022,https://www.ebay.com.au/itm/282682891373?epid=1150371346&hash=item41d1369c6d%3Ag%3AQa4AAOSwtplZ1s9j&amdata=enc%3AAQAHAAAAoJhY2jUkE6DTRVRA60h8nNstYLFM7q4rWydA1SgPR8eS5JA5lJv48piJrZIjrBDtSwRFTh%2FDNutT2F1h%2BP0pO0kezQA8mfjqmFTraECjscGzPzbKwZa0q4zy%2Bxl0ptGROTAx8zvV%2FF0xdE63JU4B9V8zGbWpoX9%2Bl55eW5%2B5HnYPavSzdo32T1whFwyrrEOBvuuMfC%2BDzx82pUolTzOp1%2Fs%3D%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
HP DL380 Gen 9 FAN PN:747597-001,25.0,Sold  29 Aug 2022,https://www.ebay.com.au/itm/373163252261?epid=1679699173&hash=item56e2435a25%3Ag%3AM2EAAOSwyhVdsZ56&amdata=enc%3AAQAHAAAA4BU94KIv7F3rV1hBDooa3AoNHudV1hXVJlk6tLh%2FqzbtGtYX7BYJIqXu9tGcD9WACKUG0X2CLBvVP2BZTCTwSRRQK6R4YrGEh1hOek%2BDq2f4lDzGGyy3E3EyxBhwqJcTfyT1Jw1hgsiQjGeIUD81HJtsCqwTxJry%2F2lvFNnh6xDG8LYoibFGzpjW2dojjYVtesNgXWtqPqKbimKICdGCZpr7L2ONjgz5bbrA%2FS2lpn%2BhFFA40O229VX7hRgzoH4YMWYMGs0uvmmV%2Bv1Timr970LzTgLd0QSWSnYFJwFko1JM%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
"HP 2.5"" G8 G9 Gen8 651687-001 SFF SAS SATA HDD Caddy DL380p DL360p with Chip LED",17.15,Sold  29 Aug 2022,https://www.ebay.com.au/itm/264330990546?hash=item3d8b5ad3d2%3Ag%3A2woAAOSw2F9c43OR&amdata=enc%3AAQAHAAAA4C%2FaluDTnOG%2FArL6EjHugE6l8Gre3SpXpDKELV5IGYkepAeV1u%2FPO7%2F8UOGjc3lyTkKY1suyELsEbg7nXk7kyTBeP7ziw7GSPudyxeNywYuEkt0v%2Fa6HunF8lG569tctA%2F%2B%2FJUamERe098Iv8Dfkb0Snq3DQu8y7uCwuseF9JmaSpWYN9mNo%2BM8AjCFI2qhd53Z%2BaAX7dTTKMzqe6cgEFJWYDwLMdT2VBCSSRujTU10zMehXhf2mdNIEEnvUYPqnY67GyTDpxhJL8HVzNNU6w6Hub8sAmhwyWMQvA9Oq5xSX%7Ctkp%3ABk9SR4z7ooiGYQ&LH_Auction=%270%27
GPU 10pin to 6+6pin Power Adapter Cable for HP DL380 G8 G9 Gen8 and TOP GPU 50CM,22.8,Sold  28 Aug 2022,https://www.ebay.com.au/itm/333771285775?hash=item4db651a50f%3Ag%3AXZEAAOSw1fJe6xOA&amdata=enc%3AAQAHAAAAoI1DV6HDcox7FQDZ%2Fzg8tGS2kUHVCSzlC259DI5%2BLAuSMXQ8GgGxFQHljkx91QzSswr8exK%2BHlsR7JYDR1TX8ikzxN%2Bt4EMoN1EeHGj9L%2BNigmNDLV1i3NZdzjBTKfQ0kfCKQ6BrUg3P%2BKx1IKGpOkMbtTpbJ0E3cwN2gpD4PQrz8m2nmJclJdV5qDYzctcHFDuG6lfDuzH5S6Pc5Ld7%2FoY%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
HP ProLiant DL380 G9 Dual E5-2620 V4 2.1GHz 128GB 2x240GB SSD + 2x90GB + 2x1TB |,1599.0,Sold  27 Aug 2022,https://www.ebay.com.au/itm/175357544326?hash=item28d41fc786%3Ag%3A3aEAAOSw3e5i16RO&amdata=enc%3AAQAHAAAAoNhHchvthvRk88QbOQvWiK9jTevENd2E7NTiji0yeeH8rak6Q%2F5KImHNvR4PLJ8y%2ByikJLyrNpRdKH7NtA3nvH1A1vhYvbmcO%2FMWXHx%2F5A7Fp8dVEqgVdDTrF5%2B8W%2BMsswiwWZNjamGqj1Jr73b%2FwsLiwEm%2BPRwFC5kUvlrBiU6Ag7ujcTvdRdXQx52Y%2BRQu8aKgLBzOdQAr%2BRGa9NhS16w%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
2 x HP DL380 G9 Gen9 Server CPU Cooling FAN 747597-001 free global postage,130.0,Sold  27 Aug 2022,https://www.ebay.com.au/itm/202940313758?epid=1679699173&hash=item2f402f709e%3Ag%3AihsAAOSwM9hec%7E2U&amdata=enc%3AAQAHAAAAoBDeIs4NL8%2BtH0aSE4PxkM1iyASVqKTQcTwsnwGcLYxfTw2%2BLdCBu8EQuYzrAWpHLD%2F0tr4eUmGah92qkQT9QBI5JpfTNMlWIDh1TVD1z2BZA%2BPA94JyE0%2F7fMflOdzF%2FnMX1pLcyxu4vLvvLPy%2BcxoxVt20f50LEFFUoY3hXfSJizDF6dglkwgVQc%2F7tJpuSMyqZVwoEEo%2FIhOciVQ2PEo%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
HP 600GB 10K SAS 6G 2.5 SC HDD 653957-001 652583-B21 713964-001 G8 G9 DL380 GEN9,39.0,Sold  22 Aug 2022,https://www.ebay.com.au/itm/224618566952?epid=205427774&hash=item344c4f5528%3Ag%3A0koAAOSwb-thSooV&amdata=enc%3AAQAHAAAAoCV6l%2BMg9hbmP59szmQ4QzSwl2lNQdoq%2F%2FO%2BAwjneiWGaT4VhyHBD3brRFr3Px%2FOCFcBcle2ASMtsj4fCEFmWAUrXJ9YVZ2fOoGbd5hIsbDICdPDuELxaZS4RCTl7SMnG%2Fyka1KzVacpDuhRmDGqPif1%2FPZbFBmsKfHyCKs4ZzFRpjb2CEd2MMQ%2FrHy0QPD2Z0NUuV3yhUG3ZhuW7UtiJ%2F0%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
"HP 2.5"" SAS SATA SSD Hard Drive Caddy Tray DL560 DL380 DL385 Gen8 Gen9 G8 G9",12.65,Sold  21 Aug 2022,https://www.ebay.com.au/itm/265614243265?hash=item3dd7d7b5c1%3Ag%3AOe4AAOSwCbNiPp3Z&amdata=enc%3AAQAHAAAAoDpGknZXCVSupxOPgloxGF%2B%2BK1gMllraBnO8arT28vk0CAS%2Fe%2BlyEtnnCQn%2BnK4z3P70L4r%2Fs0XAC1GBKyyvGZYLpcwJ1RiSy%2Fi5ZfCKIXqXCsKaePak3ocwxzeGG9BxZny1UFFrIQumYYsTCmJR7BRaN7gEKCBpy%2FNA2QnIdbNVhhz%2BFnx7e%2B1qi99n0AMpgyxjq8T5h6DbQlwXqGzHNyM%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
Brand New 10pin to 8+8pin Power Adapter Cable for HP DL380 G9 and GPU 0.5M @AU,21.28,Sold  19 Aug 2022,https://www.ebay.com.au/itm/333602552170?hash=item4dac42f96a%3Ag%3Af1EAAOSwg%7Elew4MP&amdata=enc%3AAQAHAAAAoPLcbsoL%2BXb1Egb55nxYKDlooBib5nUViucx33Gh51mRE%2BQy3j9ZFlM1hhVph0dlkICGPdWBRN7ifBQYjb3LTQKgTufBLhYRpt0QnFCgUEIkuk7rw4OqW3Aa237YI0sSxCSHyg4pXrSLhRd37Iv2om%2B%2BKj6GjvTqLrRU8TvpLFWt3v1s5UaWPPfmmDtvprrARqEeSFrqVroxMEuN5QctFiQ%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
HP DL380 G9 Server 2x CPU E5-2620 v3 @2.40GHz 32GB RAM 4x 600GB SAS Array P440ar,1490.0,Sold  17 Aug 2022,https://www.ebay.com.au/itm/333722088891?hash=item4db362f5bb%3Ag%3AugUAAOSw-JlfYEUj&amdata=enc%3AAQAHAAAA4OMep7L%2FOZtbn9oiHbCSGBxnXWnm42%2FX6Ant13U1AOKCQfGlVVtlv2JmZSZ74IsnBZS4zgxNYWYQgTTldsKKnlAkaoogqkTdPye2ZXzfWE4h1xtyrMMI%2BVq2qEZzMmQgLPPdTt2emG%2BoOylnM7VKwO8cf64lZ%2BkhXgctjdR28mZcCaB%2BSUi5kLZ2%2FX7qYs7SmAjz6MyTVG4nP%2BsT37qLjsvvrinxu5oGLDJNVIHrbMgpwD5Qv1gSDio5khWade2EQJFUMwjs%2BMdezT4unvBgvP8pOKveh%2FuoliEWI2NQ0E14%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
HPe 718228-001 Inner Rails For HPE Proliant  DL80 DL180 DL380 G8/G9,49.0,Sold  12 Aug 2022,https://www.ebay.com.au/itm/363917328187?hash=item54bb29bf3b%3Ag%3Aji0AAOSw%7EKxi2gzq&amdata=enc%3AAQAHAAAAoCXUKbk2V3Pm4Z4UpMUpuypS0yeTPhc1a%2BZvz6tGxr0l2M%2Bnzx7haDyJNsLZ0qFMyHQ8r0d9l%2FbWhb9kKH09Tw85tUd8ZQjZLA7PV8gDbo4ifOeA7zdN7ZK58OS7zmvosxXeTj4dZgYPId6JYL72S0HlS865s0xm8vdaiSw34Hhbc6LMxinqbiVp9nIb5sl9%2FfhN0MhRY%2FQSJRJsH1pwq%2F8%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
"8X 651687-001 for HP DL380p G8 G9 2.5"" SFF SAS SATA HDD Tray Caddy 651699-001",172.0,Sold  8 Aug 2022,https://www.ebay.com.au/itm/294318001980?hash=item4486b84f3c%3Ag%3A%7ECQAAOSwreZhDQ57&amdata=enc%3AAQAHAAAAoJBLDF2X%2FSz0gshYCFdqk%2FJgj9oz2tGn07piXNEmxsGvpPs%2BcJ3%2FanCjcjaJVU5DwoVJZ4lODdvQ992XcM7fcUqrmyoZDDw73MGW5TZQX6taRyP96BrV9axy5aekmZ%2FgRmucilpbmsRo%2ByDpMoPi0MJXYQHmmu1Hxzna21MjTzLsvgAhrb6V3tCxHq%2BTUmrxbZv5zFF2M00HZoM2ou4vd3M%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
HP dl380/180 G9 2 x E5-2630 V4 (10 CORE)  64GB RAM 2 x 400GB SSD SAS P440i ,650.0,Sold  8 Aug 2022,https://www.ebay.com.au/itm/255600685508?hash=item3b82fcf1c4%3Ag%3AbNwAAOSwudxifJuT&amdata=enc%3AAQAHAAAAoAGCsRalpwIsvm5lXUHvp9clYRfyu1b2YBWj4o%2BHRia3cT3eDPpP%2B0qeRVfxc7AIpFMDP6wTW1flyZfyPIsZaqxTtnMj5OGq8bSyDferyuwgvqkMN0Q%2F2Xu9riisz7SSPOyEsqoR2B7okcvAVgzzHggTGSrmTvplC%2Bt%2FXaw2mcNPPYChBFs6hWUXjG754g7GK%2F9D8CD%2BPwAGIRQvvmCZ3Ho%3D%7Ctkp%3ABk9SR477ooiGYQ&LH_Auction=%270%27
